'Elapsed time','ECG'
'0:24.206',0.032
'0:24.207',0.032
'0:24.207',0.032
'0:24.208',0.034
'0:24.208',0.034
'0:24.209',0.034
'0:24.209',0.034
'0:24.210',0.034
'0:24.210',0.034
'0:24.211',0.034
'0:24.211',0.034
'0:24.212',0.042
'0:24.212',0.042
'0:24.213',0.042
'0:24.213',0.042
'0:24.214',0.044
'0:24.214',0.044
'0:24.215',0.044
'0:24.215',0.044
'0:24.216',0.039
'0:24.216',0.039
'0:24.217',0.039
'0:24.217',0.039
'0:24.218',0.051
'0:24.218',0.051
'0:24.219',0.051
'0:24.219',0.051
'0:24.220',0.048
'0:24.220',0.048
'0:24.221',0.048
'0:24.221',0.048
'0:24.222',0.037
'0:24.222',0.037
'0:24.223',0.037
'0:24.223',0.037
'0:24.224',0.035
'0:24.224',0.035
'0:24.225',0.035
'0:24.225',0.035
'0:24.226',0.040
'0:24.226',0.040
'0:24.227',0.040
'0:24.227',0.040
'0:24.228',0.052
'0:24.228',0.052
'0:24.229',0.052
'0:24.229',0.052
'0:24.230',0.061
'0:24.230',0.061
'0:24.231',0.061
'0:24.231',0.061
'0:24.232',0.060
'0:24.232',0.060
'0:24.233',0.060
'0:24.233',0.060
'0:24.234',0.077
'0:24.234',0.077
'0:24.235',0.077
'0:24.235',0.077
'0:24.236',0.063
'0:24.236',0.063
'0:24.237',0.063
'0:24.237',0.063
'0:24.238',0.039
'0:24.238',0.039
'0:24.239',0.039
'0:24.239',0.039
'0:24.240',0.045
'0:24.240',0.045
'0:24.241',0.045
'0:24.241',0.045
'0:24.242',0.035
'0:24.242',0.035
'0:24.243',0.035
'0:24.243',0.035
'0:24.244',0.050
'0:24.244',0.050
'0:24.245',0.050
'0:24.245',0.050
'0:24.246',0.038
'0:24.246',0.038
'0:24.247',0.038
'0:24.247',0.038
'0:24.248',0.028
'0:24.248',0.028
'0:24.249',0.028
'0:24.249',0.028
'0:24.250',0.035
'0:24.251',0.035
'0:24.251',0.035
'0:24.252',0.035
'0:24.252',0.054
'0:24.253',0.054
'0:24.253',0.054
'0:24.254',0.054
'0:24.254',0.049
'0:24.255',0.049
'0:24.255',0.049
'0:24.256',0.049
'0:24.256',0.046
'0:24.257',0.046
'0:24.257',0.046
'0:24.258',0.046
'0:24.258',0.057
'0:24.259',0.057
'0:24.259',0.057
'0:24.260',0.057
'0:24.260',0.045
'0:24.261',0.045
'0:24.261',0.045
'0:24.262',0.045
'0:24.262',0.031
'0:24.263',0.031
'0:24.263',0.031
'0:24.264',0.031
'0:24.264',0.031
'0:24.265',0.031
'0:24.265',0.031
'0:24.266',0.031
'0:24.266',0.043
'0:24.267',0.043
'0:24.267',0.043
'0:24.268',0.043
'0:24.268',0.028
'0:24.269',0.028
'0:24.269',0.028
'0:24.270',0.028
'0:24.270',0.032
'0:24.271',0.032
'0:24.271',0.032
'0:24.272',0.032
'0:24.272',0.026
'0:24.273',0.026
'0:24.273',0.026
'0:24.274',0.026
'0:24.274',0.039
'0:24.275',0.039
'0:24.275',0.039
'0:24.276',0.039
'0:24.276',0.039
'0:24.277',0.039
'0:24.277',0.039
'0:24.278',0.039
'0:24.278',0.042
'0:24.279',0.042
'0:24.279',0.042
'0:24.280',0.042
'0:24.280',0.039
'0:24.281',0.039
'0:24.281',0.039
'0:24.282',0.039
'0:24.282',0.039
'0:24.283',0.039
'0:24.283',0.039
'0:24.284',0.039
'0:24.284',0.040
'0:24.285',0.040
'0:24.285',0.040
'0:24.286',0.040
'0:24.286',0.027
'0:24.287',0.027
'0:24.287',0.027
'0:24.288',0.027
'0:24.288',0.024
'0:24.289',0.024
'0:24.289',0.024
'0:24.290',0.024
'0:24.290',0.029
'0:24.291',0.029
'0:24.291',0.029
'0:24.292',0.029
'0:24.292',0.045
'0:24.293',0.045
'0:24.293',0.045
'0:24.294',0.045
'0:24.294',0.051
'0:24.295',0.051
'0:24.295',0.051
'0:24.296',0.051
'0:24.296',0.045
'0:24.297',0.045
'0:24.297',0.045
'0:24.298',0.045
'0:24.298',0.042
'0:24.299',0.042
'0:24.299',0.042
'0:24.300',0.042
'0:24.300',0.026
'0:24.301',0.026
'0:24.301',0.026
'0:24.302',0.026
'0:24.302',0.032
'0:24.303',0.032
'0:24.303',0.032
'0:24.304',0.032
'0:24.304',0.033
'0:24.305',0.033
'0:24.305',0.033
'0:24.306',0.033
'0:24.306',0.035
'0:24.307',0.035
'0:24.307',0.035
'0:24.308',0.035
'0:24.308',0.031
'0:24.309',0.031
'0:24.309',0.031
'0:24.310',0.031
'0:24.310',0.042
'0:24.311',0.042
'0:24.311',0.042
'0:24.312',0.042
'0:24.313',0.042
'0:24.313',0.042
'0:24.314',0.042
'0:24.314',0.042
'0:24.315',0.045
'0:24.315',0.045
'0:24.316',0.045
'0:24.316',0.045
'0:24.317',0.045
'0:24.317',0.045
'0:24.318',0.045
'0:24.318',0.045
'0:24.319',0.033
'0:24.319',0.033
'0:24.320',0.033
'0:24.320',0.033
'0:24.321',0.027
'0:24.321',0.027
'0:24.322',0.027
'0:24.322',0.027
'0:24.323',0.022
'0:24.323',0.022
'0:24.324',0.022
'0:24.324',0.022
'0:24.325',0.034
'0:24.325',0.034
'0:24.326',0.034
'0:24.326',0.034
'0:24.327',0.038
'0:24.327',0.038
'0:24.328',0.038
'0:24.328',0.038
'0:24.329',0.024
'0:24.329',0.024
'0:24.330',0.024
'0:24.330',0.024
'0:24.331',0.018
'0:24.331',0.018
'0:24.332',0.018
'0:24.332',0.018
'0:24.333',0.029
'0:24.333',0.029
'0:24.334',0.029
'0:24.334',0.029
'0:24.335',0.033
'0:24.335',0.033
'0:24.336',0.033
'0:24.336',0.033
'0:24.337',0.026
'0:24.337',0.026
'0:24.338',0.026
'0:24.338',0.026
'0:24.339',0.016
'0:24.339',0.016
'0:24.340',0.016
'0:24.340',0.016
'0:24.341',0.023
'0:24.341',0.023
'0:24.342',0.023
'0:24.342',0.023
'0:24.343',0.026
'0:24.343',0.026
'0:24.344',0.026
'0:24.344',0.026
'0:24.345',0.032
'0:24.345',0.032
'0:24.346',0.032
'0:24.346',0.032
'0:24.347',0.033
'0:24.347',0.033
'0:24.348',0.033
'0:24.348',0.033
'0:24.349',0.035
'0:24.349',0.035
'0:24.350',0.035
'0:24.350',0.035
'0:24.351',0.042
'0:24.351',0.042
'0:24.352',0.042
'0:24.352',0.042
'0:24.353',0.023
'0:24.353',0.023
'0:24.354',0.023
'0:24.354',0.023
'0:24.355',0.026
'0:24.355',0.026
'0:24.356',0.026
'0:24.356',0.026
'0:24.357',0.028
'0:24.357',0.028
'0:24.358',0.028
'0:24.358',0.028
'0:24.359',0.024
'0:24.359',0.024
'0:24.360',0.024
'0:24.360',0.024
'0:24.361',0.023
'0:24.361',0.023
'0:24.362',0.023
'0:24.362',0.023
'0:24.363',0.026
'0:24.363',0.026
'0:24.364',0.026
'0:24.364',0.026
'0:24.365',0.018
'0:24.365',0.018
'0:24.366',0.018
'0:24.366',0.018
'0:24.367',0.027
'0:24.367',0.027
'0:24.368',0.027
'0:24.368',0.027
'0:24.369',0.022
'0:24.369',0.022
'0:24.370',0.022
'0:24.370',0.022
'0:24.371',0.021
'0:24.371',0.021
'0:24.372',0.021
'0:24.372',0.021
'0:24.373',0.021
'0:24.373',0.021
'0:24.374',0.021
'0:24.374',0.021
'0:24.375',0.023
'0:24.376',0.023
'0:24.376',0.023
'0:24.377',0.023
'0:24.377',0.027
'0:24.378',0.027
'0:24.378',0.027
'0:24.379',0.027
'0:24.379',0.021
'0:24.380',0.021
'0:24.380',0.021
'0:24.381',0.021
'0:24.381',0.020
'0:24.382',0.020
'0:24.382',0.020
'0:24.383',0.020
'0:24.383',0.020
'0:24.384',0.020
'0:24.384',0.020
'0:24.385',0.020
'0:24.385',0.021
'0:24.386',0.021
'0:24.386',0.021
'0:24.387',0.021
'0:24.387',0.020
'0:24.388',0.020
'0:24.388',0.020
'0:24.389',0.020
'0:24.389',0.029
'0:24.390',0.029
'0:24.390',0.029
'0:24.391',0.029
'0:24.391',0.016
'0:24.392',0.016
'0:24.392',0.016
'0:24.393',0.016
'0:24.393',0.018
'0:24.394',0.018
'0:24.394',0.018
'0:24.395',0.018
'0:24.395',0.015
'0:24.396',0.015
'0:24.396',0.015
'0:24.397',0.015
'0:24.397',0.027
'0:24.398',0.027
'0:24.398',0.027
'0:24.399',0.027
'0:24.399',0.035
'0:24.400',0.035
'0:24.400',0.035
'0:24.401',0.035
'0:24.401',0.033
'0:24.402',0.033
'0:24.402',0.033
'0:24.403',0.033
'0:24.403',0.027
'0:24.404',0.027
'0:24.404',0.027
'0:24.405',0.027
'0:24.405',0.021
'0:24.406',0.021
'0:24.406',0.021
'0:24.407',0.021
'0:24.407',0.022
'0:24.408',0.022
'0:24.408',0.022
'0:24.409',0.022
'0:24.409',0.021
'0:24.410',0.021
'0:24.410',0.021
'0:24.411',0.021
'0:24.411',0.024
'0:24.412',0.024
'0:24.412',0.024
'0:24.413',0.024
'0:24.413',0.015
'0:24.414',0.015
'0:24.414',0.015
'0:24.415',0.015
'0:24.415',0.001
'0:24.416',0.001
'0:24.416',0.001
'0:24.417',0.001
'0:24.417',0.006
'0:24.418',0.006
'0:24.418',0.006
'0:24.419',0.006
'0:24.419',0.011
'0:24.420',0.011
'0:24.420',0.011
'0:24.421',0.011
'0:24.421',0.023
'0:24.422',0.023
'0:24.422',0.023
'0:24.423',0.023
'0:24.423',0.029
'0:24.424',0.029
'0:24.424',0.029
'0:24.425',0.029
'0:24.425',0.042
'0:24.426',0.042
'0:24.426',0.042
'0:24.427',0.042
'0:24.427',0.011
'0:24.428',0.011
'0:24.428',0.011
'0:24.429',0.011
'0:24.429',0.006
'0:24.430',0.006
'0:24.430',0.006
'0:24.431',0.006
'0:24.431',0.005
'0:24.432',0.005
'0:24.432',0.005
'0:24.433',0.005
'0:24.433',0.009
'0:24.434',0.009
'0:24.434',0.009
'0:24.435',0.009
'0:24.435',0.009
'0:24.436',0.009
'0:24.436',0.009
'0:24.437',0.009
'0:24.438',0.016
'0:24.438',0.016
'0:24.439',0.016
'0:24.439',0.016
'0:24.440',0.010
'0:24.440',0.010
'0:24.441',0.010
'0:24.441',0.010
'0:24.442',0.017
'0:24.442',0.017
'0:24.443',0.017
'0:24.443',0.017
'0:24.444',0.013
'0:24.444',0.013
'0:24.445',0.013
'0:24.445',0.013
'0:24.446',0.015
'0:24.446',0.015
'0:24.447',0.015
'0:24.447',0.015
'0:24.448',0.032
'0:24.448',0.032
'0:24.449',0.032
'0:24.449',0.032
'0:24.450',0.029
'0:24.450',0.029
'0:24.451',0.029
'0:24.451',0.029
'0:24.452',0.017
'0:24.452',0.017
'0:24.453',0.017
'0:24.453',0.017
'0:24.454',0.028
'0:24.454',0.028
'0:24.455',0.028
'0:24.455',0.028
'0:24.456',0.022
'0:24.456',0.022
'0:24.457',0.022
'0:24.457',0.022
'0:24.458',0.011
'0:24.458',0.011
'0:24.459',0.011
'0:24.459',0.011
'0:24.460',0.013
'0:24.460',0.013
'0:24.461',0.013
'0:24.461',0.013
'0:24.462',0.015
'0:24.462',0.015
'0:24.463',0.015
'0:24.463',0.015
'0:24.464',0.009
'0:24.464',0.009
'0:24.465',0.009
'0:24.465',0.009
'0:24.466',0.013
'0:24.466',0.013
'0:24.467',0.013
'0:24.467',0.013
'0:24.468',0.018
'0:24.468',0.018
'0:24.469',0.018
'0:24.469',0.018
'0:24.470',0.018
'0:24.470',0.018
'0:24.471',0.018
'0:24.471',0.018
'0:24.472',0.005
'0:24.472',0.005
'0:24.473',0.005
'0:24.473',0.005
'0:24.474',0.018
'0:24.474',0.018
'0:24.475',0.018
'0:24.475',0.018
'0:24.476',0.023
'0:24.476',0.023
'0:24.477',0.023
'0:24.477',0.023
'0:24.478',0.018
'0:24.478',0.018
'0:24.479',0.018
'0:24.479',0.018
'0:24.480',0.015
'0:24.480',0.015
'0:24.481',0.015
'0:24.481',0.015
'0:24.482',0.007
'0:24.482',0.007
'0:24.483',0.007
'0:24.483',0.007
'0:24.484',0.020
'0:24.484',0.020
'0:24.485',0.020
'0:24.485',0.020
'0:24.486',0.015
'0:24.486',0.015
'0:24.487',0.015
'0:24.487',0.015
'0:24.488',0.026
'0:24.488',0.026
'0:24.489',0.026
'0:24.489',0.026
'0:24.490',0.024
'0:24.490',0.024
'0:24.491',0.024
'0:24.491',0.024
'0:24.492',0.017
'0:24.492',0.017
'0:24.493',0.017
'0:24.493',0.017
'0:24.494',0.006
'0:24.494',0.006
'0:24.495',0.006
'0:24.495',0.006
'0:24.496',0.016
'0:24.496',0.016
'0:24.497',0.016
'0:24.497',0.016
'0:24.498',0.017
'0:24.498',0.017
'0:24.499',0.017
'0:24.499',0.017
'0:24.500',0.009
'0:24.501',0.009
'0:24.501',0.009
'0:24.502',0.009
'0:24.502',0.022
'0:24.503',0.022
'0:24.503',0.022
'0:24.504',0.022
'0:24.504',0.028
'0:24.505',0.028
'0:24.505',0.028
'0:24.506',0.028
'0:24.506',0.011
'0:24.507',0.011
'0:24.507',0.011
'0:24.508',0.011
'0:24.508',0.005
'0:24.509',0.005
'0:24.509',0.005
'0:24.510',0.005
'0:24.510',0.017
'0:24.511',0.017
'0:24.511',0.017
'0:24.512',0.017
'0:24.512',0.021
'0:24.513',0.021
'0:24.513',0.021
'0:24.514',0.021
'0:24.514',0.006
'0:24.515',0.006
'0:24.515',0.006
'0:24.516',0.006
'0:24.516',0.005
'0:24.517',0.005
'0:24.517',0.005
'0:24.518',0.005
'0:24.518',0.020
'0:24.519',0.020
'0:24.519',0.020
'0:24.520',0.020
'0:24.520',0.017
'0:24.521',0.017
'0:24.521',0.017
'0:24.522',0.017
'0:24.522',0.013
'0:24.523',0.013
'0:24.523',0.013
'0:24.524',0.013
'0:24.524',0.009
'0:24.525',0.009
'0:24.525',0.009
'0:24.526',0.009
'0:24.526',0.006
'0:24.527',0.006
'0:24.527',0.006
'0:24.528',0.006
'0:24.528',0.006
'0:24.529',0.006
'0:24.529',0.006
'0:24.530',0.006
'0:24.530',0.001
'0:24.531',0.001
'0:24.531',0.001
'0:24.532',0.001
'0:24.532',0.011
'0:24.533',0.011
'0:24.533',0.011
'0:24.534',0.011
'0:24.534',0.016
'0:24.535',0.016
'0:24.535',0.016
'0:24.536',0.016
'0:24.536',0.006
'0:24.537',0.006
'0:24.537',0.006
'0:24.538',0.006
'0:24.538',0.002
'0:24.539',0.002
'0:24.539',0.002
'0:24.540',0.002
'0:24.540',0.010
'0:24.541',0.010
'0:24.541',0.010
'0:24.542',0.010
'0:24.542',0.010
'0:24.543',0.010
'0:24.543',0.010
'0:24.544',0.010
'0:24.544',0.013
'0:24.545',0.013
'0:24.545',0.013
'0:24.546',0.013
'0:24.546',-0.007
'0:24.547',-0.007
'0:24.547',-0.007
'0:24.548',-0.007
'0:24.548',-0.009
'0:24.549',-0.009
'0:24.549',-0.009
'0:24.550',-0.009
'0:24.550',0.001
'0:24.551',0.001
'0:24.551',0.001
'0:24.552',0.001
'0:24.552',0.007
'0:24.553',0.007
'0:24.553',0.007
'0:24.554',0.007
'0:24.554',0.004
'0:24.555',0.004
'0:24.555',0.004
'0:24.556',0.004
'0:24.556',0.011
'0:24.557',0.011
'0:24.557',0.011
'0:24.558',0.011
'0:24.558',0.027
'0:24.559',0.027
'0:24.559',0.027
'0:24.560',0.027
'0:24.560',0.017
'0:24.561',0.017
'0:24.561',0.017
'0:24.562',0.017
'0:24.563',0.007
'0:24.563',0.007
'0:24.564',0.007
'0:24.564',0.007
'0:24.565',0.006
'0:24.565',0.006
'0:24.566',0.006
'0:24.566',0.006
'0:24.567',0.002
'0:24.567',0.002
'0:24.568',0.002
'0:24.568',0.002
'0:24.569',0.013
'0:24.569',0.013
'0:24.570',0.013
'0:24.570',0.013
'0:24.571',0.010
'0:24.571',0.010
'0:24.572',0.010
'0:24.572',0.010
'0:24.573',0.006
'0:24.573',0.006
'0:24.574',0.006
'0:24.574',0.006
'0:24.575',0.009
'0:24.575',0.009
'0:24.576',0.009
'0:24.576',0.009
'0:24.577',0.010
'0:24.577',0.010
'0:24.578',0.010
'0:24.578',0.010
'0:24.579',0.013
'0:24.579',0.013
'0:24.580',0.013
'0:24.580',0.013
'0:24.581',0.017
'0:24.581',0.017
'0:24.582',0.017
'0:24.582',0.017
'0:24.583',0.016
'0:24.583',0.016
'0:24.584',0.016
'0:24.584',0.016
'0:24.585',0.011
'0:24.585',0.011
'0:24.586',0.011
'0:24.586',0.011
'0:24.587',0.001
'0:24.587',0.001
'0:24.588',0.001
'0:24.588',0.001
'0:24.589',-0.012
'0:24.589',-0.012
'0:24.590',-0.012
'0:24.590',-0.012
'0:24.591',0.001
'0:24.591',0.001
'0:24.592',0.001
'0:24.592',0.001
'0:24.593',-0.001
'0:24.593',-0.001
'0:24.594',-0.001
'0:24.594',-0.001
'0:24.595',-0.004
'0:24.595',-0.004
'0:24.596',-0.004
'0:24.596',-0.004
'0:24.597',0.001
'0:24.597',0.001
'0:24.598',0.001
'0:24.598',0.001
'0:24.599',0.006
'0:24.599',0.006
'0:24.600',0.006
'0:24.600',0.006
'0:24.601',0.015
'0:24.601',0.015
'0:24.602',0.015
'0:24.602',0.015
'0:24.603',0.012
'0:24.603',0.012
'0:24.604',0.012
'0:24.604',0.012
'0:24.605',0.000
'0:24.605',0.000
'0:24.606',0.000
'0:24.606',0.000
'0:24.607',0.011
'0:24.607',0.011
'0:24.608',0.011
'0:24.608',0.011
'0:24.609',0.017
'0:24.609',0.017
'0:24.610',0.017
'0:24.610',0.017
'0:24.611',0.006
'0:24.611',0.006
'0:24.612',0.006
'0:24.612',0.006
'0:24.613',0.018
'0:24.613',0.018
'0:24.614',0.018
'0:24.614',0.018
'0:24.615',0.023
'0:24.615',0.023
'0:24.616',0.023
'0:24.616',0.023
'0:24.617',0.016
'0:24.617',0.016
'0:24.618',0.016
'0:24.618',0.016
'0:24.619',0.009
'0:24.619',0.009
'0:24.620',0.009
'0:24.620',0.009
'0:24.621',0.017
'0:24.621',0.017
'0:24.622',0.017
'0:24.622',0.017
'0:24.623',0.010
'0:24.623',0.010
'0:24.624',0.010
'0:24.624',0.010
'0:24.625',0.022
'0:24.626',0.022
'0:24.626',0.022
'0:24.627',0.022
'0:24.627',-0.001
'0:24.628',-0.001
'0:24.628',-0.001
'0:24.629',-0.001
'0:24.629',0.012
'0:24.630',0.012
'0:24.630',0.012
'0:24.631',0.012
'0:24.631',-0.001
'0:24.632',-0.001
'0:24.632',-0.001
'0:24.633',-0.001
'0:24.633',0.006
'0:24.634',0.006
'0:24.634',0.006
'0:24.635',0.006
'0:24.635',0.006
'0:24.636',0.006
'0:24.636',0.006
'0:24.637',0.006
'0:24.637',0.001
'0:24.638',0.001
'0:24.638',0.001
'0:24.639',0.001
'0:24.639',0.006
'0:24.640',0.006
'0:24.640',0.006
'0:24.641',0.006
'0:24.641',0.002
'0:24.642',0.002
'0:24.642',0.002
'0:24.643',0.002
'0:24.643',-0.006
'0:24.644',-0.006
'0:24.644',-0.006
'0:24.645',-0.006
'0:24.645',-0.012
'0:24.646',-0.012
'0:24.646',-0.012
'0:24.647',-0.012
'0:24.647',-0.023
'0:24.648',-0.023
'0:24.648',-0.023
'0:24.649',-0.023
'0:24.649',-0.010
'0:24.650',-0.010
'0:24.650',-0.010
'0:24.651',-0.010
'0:24.651',-0.010
'0:24.652',-0.010
'0:24.652',-0.010
'0:24.653',-0.010
'0:24.653',-0.009
'0:24.654',-0.009
'0:24.654',-0.009
'0:24.655',-0.009
'0:24.655',-0.013
'0:24.656',-0.013
'0:24.656',-0.013
'0:24.657',-0.013
'0:24.657',-0.017
'0:24.658',-0.017
'0:24.658',-0.017
'0:24.659',-0.017
'0:24.659',-0.015
'0:24.660',-0.015
'0:24.660',-0.015
'0:24.661',-0.015
'0:24.661',-0.005
'0:24.662',-0.005
'0:24.662',-0.005
'0:24.663',-0.005
'0:24.663',-0.017
'0:24.664',-0.017
'0:24.664',-0.017
'0:24.665',-0.017
'0:24.665',-0.022
'0:24.666',-0.022
'0:24.666',-0.022
'0:24.667',-0.022
'0:24.667',-0.016
'0:24.668',-0.016
'0:24.668',-0.016
'0:24.669',-0.016
'0:24.669',-0.015
'0:24.670',-0.015
'0:24.670',-0.015
'0:24.671',-0.015
'0:24.671',-0.002
'0:24.672',-0.002
'0:24.672',-0.002
'0:24.673',-0.002
'0:24.673',0.000
'0:24.674',0.000
'0:24.674',0.000
'0:24.675',0.000
'0:24.675',0.015
'0:24.676',0.015
'0:24.676',0.015
'0:24.677',0.015
'0:24.677',0.021
'0:24.678',0.021
'0:24.678',0.021
'0:24.679',0.021
'0:24.679',0.018
'0:24.680',0.018
'0:24.680',0.018
'0:24.681',0.018
'0:24.681',0.006
'0:24.682',0.006
'0:24.682',0.006
'0:24.683',0.006
'0:24.683',-0.005
'0:24.684',-0.005
'0:24.684',-0.005
'0:24.685',-0.005
'0:24.685',0.002
'0:24.686',0.002
'0:24.686',0.002
'0:24.687',0.002
'0:24.688',-0.001
'0:24.688',-0.001
'0:24.689',-0.001
'0:24.689',-0.001
'0:24.690',0.000
'0:24.690',0.000
'0:24.691',0.000
'0:24.691',0.000
'0:24.692',-0.011
'0:24.692',-0.011
'0:24.693',-0.011
'0:24.693',-0.011
'0:24.694',0.002
'0:24.694',0.002
'0:24.695',0.002
'0:24.695',0.002
'0:24.696',0.002
'0:24.696',0.002
'0:24.697',0.002
'0:24.697',0.002
'0:24.698',0.002
'0:24.698',0.002
'0:24.699',0.002
'0:24.699',0.002
'0:24.700',0.004
'0:24.700',0.004
'0:24.701',0.004
'0:24.701',0.004
'0:24.702',-0.001
'0:24.702',-0.001
'0:24.703',-0.001
'0:24.703',-0.001
'0:24.704',-0.001
'0:24.704',-0.001
'0:24.705',-0.001
'0:24.705',-0.001
'0:24.706',0.001
'0:24.706',0.001
'0:24.707',0.001
'0:24.707',0.001
'0:24.708',0.000
'0:24.708',0.000
'0:24.709',0.000
'0:24.709',0.000
'0:24.710',0.005
'0:24.710',0.005
'0:24.711',0.005
'0:24.711',0.005
'0:24.712',-0.004
'0:24.712',-0.004
'0:24.713',-0.004
'0:24.713',-0.004
'0:24.714',0.004
'0:24.714',0.004
'0:24.715',0.004
'0:24.715',0.004
'0:24.716',0.000
'0:24.716',0.000
'0:24.717',0.000
'0:24.717',0.000
'0:24.718',0.006
'0:24.718',0.006
'0:24.719',0.006
'0:24.719',0.006
'0:24.720',0.010
'0:24.720',0.010
'0:24.721',0.010
'0:24.721',0.010
'0:24.722',0.007
'0:24.722',0.007
'0:24.723',0.007
'0:24.723',0.007
'0:24.724',0.013
'0:24.724',0.013
'0:24.725',0.013
'0:24.725',0.013
'0:24.726',0.016
'0:24.726',0.016
'0:24.727',0.016
'0:24.727',0.016
'0:24.728',0.009
'0:24.728',0.009
'0:24.729',0.009
'0:24.729',0.009
'0:24.730',0.031
'0:24.730',0.031
'0:24.731',0.031
'0:24.731',0.031
'0:24.732',0.038
'0:24.732',0.038
'0:24.733',0.038
'0:24.733',0.038
'0:24.734',0.045
'0:24.734',0.045
'0:24.735',0.045
'0:24.735',0.045
'0:24.736',0.045
'0:24.736',0.045
'0:24.737',0.045
'0:24.737',0.045
'0:24.738',0.052
'0:24.738',0.052
'0:24.739',0.052
'0:24.739',0.052
'0:24.740',0.071
'0:24.740',0.071
'0:24.741',0.071
'0:24.741',0.071
'0:24.742',0.096
'0:24.742',0.096
'0:24.743',0.096
'0:24.743',0.096
'0:24.744',0.122
'0:24.744',0.122
'0:24.745',0.122
'0:24.745',0.122
'0:24.746',0.139
'0:24.746',0.139
'0:24.747',0.139
'0:24.747',0.139
'0:24.748',0.153
'0:24.748',0.153
'0:24.749',0.153
'0:24.749',0.153
'0:24.750',0.168
'0:24.751',0.168
'0:24.751',0.168
'0:24.752',0.168
'0:24.752',0.153
'0:24.753',0.153
'0:24.753',0.153
'0:24.754',0.153
'0:24.754',0.112
'0:24.755',0.112
'0:24.755',0.112
'0:24.756',0.112
'0:24.756',-0.026
'0:24.757',-0.026
'0:24.757',-0.026
'0:24.758',-0.026
'0:24.758',-0.220
'0:24.759',-0.220
'0:24.759',-0.220
'0:24.760',-0.220
'0:24.760',-0.421
'0:24.761',-0.421
'0:24.761',-0.421
'0:24.762',-0.421
'0:24.762',-0.714
'0:24.763',-0.714
'0:24.763',-0.714
'0:24.764',-0.714
'0:24.764',-1.006
'0:24.765',-1.006
'0:24.765',-1.006
'0:24.766',-1.006
'0:24.766',-1.271
'0:24.767',-1.271
'0:24.767',-1.271
'0:24.768',-1.271
'0:24.768',-1.439
'0:24.769',-1.439
'0:24.769',-1.439
'0:24.770',-1.439
'0:24.770',-1.582
'0:24.771',-1.582
'0:24.771',-1.582
'0:24.772',-1.582
'0:24.772',-1.601
'0:24.773',-1.601
'0:24.773',-1.601
'0:24.774',-1.601
'0:24.774',-1.478
'0:24.775',-1.478
'0:24.775',-1.478
'0:24.776',-1.478
'0:24.776',-1.326
'0:24.777',-1.326
'0:24.777',-1.326
'0:24.778',-1.326
'0:24.778',-1.167
'0:24.779',-1.167
'0:24.779',-1.167
'0:24.780',-1.167
'0:24.780',-0.951
'0:24.781',-0.951
'0:24.781',-0.951
'0:24.782',-0.951
'0:24.782',-0.717
'0:24.783',-0.717
'0:24.783',-0.717
'0:24.784',-0.717
'0:24.784',-0.425
'0:24.785',-0.425
'0:24.785',-0.425
'0:24.786',-0.425
'0:24.786',-0.236
'0:24.787',-0.236
'0:24.787',-0.236
'0:24.788',-0.236
'0:24.788',-0.134
'0:24.789',-0.134
'0:24.789',-0.134
'0:24.790',-0.134
'0:24.790',-0.084
'0:24.791',-0.084
'0:24.791',-0.084
'0:24.792',-0.084
'0:24.792',-0.059
'0:24.793',-0.059
'0:24.793',-0.059
'0:24.794',-0.059
'0:24.794',-0.034
'0:24.795',-0.034
'0:24.795',-0.034
'0:24.796',-0.034
'0:24.796',-0.032
'0:24.797',-0.032
'0:24.797',-0.032
'0:24.798',-0.032
'0:24.798',-0.012
'0:24.799',-0.012
'0:24.799',-0.012
'0:24.800',-0.012
'0:24.800',0.012
'0:24.801',0.012
'0:24.801',0.012
'0:24.802',0.012
'0:24.802',0.020
'0:24.803',0.020
'0:24.803',0.020
'0:24.804',0.020
'0:24.804',0.026
'0:24.805',0.026
'0:24.805',0.026
'0:24.806',0.026
'0:24.806',0.034
'0:24.807',0.034
'0:24.807',0.034
'0:24.808',0.034
'0:24.808',0.052
'0:24.809',0.052
'0:24.809',0.052
'0:24.810',0.052
'0:24.810',0.050
'0:24.811',0.050
'0:24.811',0.050
'0:24.812',0.050
'0:24.813',0.059
'0:24.813',0.059
'0:24.814',0.059
'0:24.814',0.059
'0:24.815',0.072
'0:24.815',0.072
'0:24.816',0.072
'0:24.816',0.072
'0:24.817',0.077
'0:24.817',0.077
'0:24.818',0.077
'0:24.818',0.077
'0:24.819',0.077
'0:24.819',0.077
'0:24.820',0.077
'0:24.820',0.077
'0:24.821',0.092
'0:24.821',0.092
'0:24.822',0.092
'0:24.822',0.092
'0:24.823',0.092
'0:24.823',0.092
'0:24.824',0.092
'0:24.824',0.092
'0:24.825',0.094
'0:24.825',0.094
'0:24.826',0.094
'0:24.826',0.094
'0:24.827',0.092
'0:24.827',0.092
'0:24.828',0.092
'0:24.828',0.092
'0:24.829',0.094
'0:24.829',0.094
'0:24.830',0.094
'0:24.830',0.094
'0:24.831',0.084
'0:24.831',0.084
'0:24.832',0.084
'0:24.832',0.084
'0:24.833',0.077
'0:24.833',0.077
'0:24.834',0.077
'0:24.834',0.077
'0:24.835',0.074
'0:24.835',0.074
'0:24.836',0.074
'0:24.836',0.074
'0:24.837',0.084
'0:24.837',0.084
